Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ea5f8a8a1a05b306775c868d26f148dcfc4bf851c5fa2b2402e2f610dc91c136,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.676767,52.513700,On or near Parking Area,E01026493,Breckland 012D,Investigation complete; no suspect identified
96c7f18b566e67df76681ca922b4c80c0908456d5936e953c591fce557fbb178,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.300288,52.641094,On or near CHURCHILL ROAD,E01026845,Norwich 003E,Investigation complete; no suspect identified
e781cb1d7294050bbec7c44f28945434d192263271abfd261c4eeee7d8e7a29d,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.315589,52.633850,On or near TRIDENT DRIVE,E01026850,Norwich 015C,Investigation complete; no suspect identified
fb2f0de48145c35202a6baf3627ce3cef752178781fa95d3e577eaead6b833c5,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.195739,52.940929,On or near Sports/Recreation Area,E01026770,North Norfolk 001A,Investigation complete; no suspect identified
2af33722632c25ab788811f6f8c11b8c99b5a714f0e98914289b0f50c6ec19aa,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.401007,52.757532,On or near AUSTIN FIELDS,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
5a983809921ef8ebb7122e883331eeacda982a7336cb5d0b59b35c47ecd90744,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.414212,52.709815,On or near BLICK CLOSE,E01026723,King's Lynn and West Norfolk 014D,Investigation complete; no suspect identified
bae06efbbddf08374b9d4860c5f3918fd58fc064943f18921751bd855ec98d18,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.252183,52.841019,On or near CHAPEL ROAD,E01026737,North Norfolk 006D,Investigation complete; no suspect identified
9816fb4e9b2f79b42ebf2a37e27e6df1606a8c087bec7dcc931f7dc547b80e83,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.734222,52.616586,On or near GREAT NORTHERN CLOSE,E01026595,Great Yarmouth 005A,Investigation complete; no suspect identified
b37e206d872b5634fe702f8bfd90c553274faae9cdf5fb8b8b20077a9dd9c39b,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.294057,52.639820,On or near HEATH ROAD,E01026846,Norwich 003F,Investigation complete; no suspect identified
59cbce8b8a3e3860156fbf00d89cdda59c54f20e46e02fa455ab8579578334cd,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.296515,52.636145,On or near MAGDALEN STREET,E01026826,Norwich 007E,Investigation complete; no suspect identified
f43e5a62635806fbad973a925846b5476c0dacf4b94b0a672033d088889a1ba1,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.209201,52.641550,On or near GAULTREE SQUARE,E01026660,King's Lynn and West Norfolk 016B,Investigation complete; no suspect identified
a611d4a49ed00a791d8f023b53f5a53385a5361123d9585735e66fd15054e7a9,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.684541,52.646863,On or near QUEEN STREET,E01026455,Breckland 007A,Investigation complete; no suspect identified
c702dd69ada7f365370bc82a451d1e71d5e1e0127d05046fea4ba4b5433ca441,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.289628,52.601513,On or near Sports/Recreation Area,E01026821,Norwich 013F,Investigation complete; no suspect identified
813d280adac6eb3d9ec337a2515627705890244f8e16d3fd79180a3fbb8c07ae,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.431416,52.751347,On or near PLOUGHMAN ROAD,E01026662,King's Lynn and West Norfolk 010A,Investigation complete; no suspect identified
